"Player_name","Year","Level","T","G","W","L","IP","TBF","Kpct","BBpct","K_BB","HR_9","FIP","ERA","DER"
"岡本　洋介",2017,"Top","L","12","6","1",56.7,248,12.9,7.66,5.2,2.06,6.046,5.08,0.766
"ガルセス",2017,"Top","L","16","2","2",28.7,126,14.3,12.7,1.6,1.26,5.26,5.65,0.761
"キャンデラリオ",2017,"Top","L","1","0","1",3,19,31.6,10.53,21.1,6,9.589,21,0.222
"菊池　雄星",2017,"Top","L","23","14","6",165.7,645,29.5,6.2,23.3,0.87,2.699,2.17,0.769
"小石　博孝",2017,"Top","L","10","0","0",11.3,56,14.3,10.71,3.6,1.59,5.658,8.74,0.625
"佐野　泰雄",2017,"Top","L","6","3","1",23.7,110,10.9,10,0.9,0.38,4.233,4.56,0.674
"シュリッター",2017,"Top","L","59","1","3",58.7,243,9.5,9.47,0,0.15,3.485,2.3,0.738
"髙橋　光成",2017,"Top","L","6","2","4",33.3,145,17.2,13.1,4.1,0.81,4.393,4.59,0.704
"武隈　祥太",2017,"Top","L","55","5","2",54.3,221,14.9,5.88,9,0.5,3.309,3.15,0.75
"田村　伊知郎",2017,"Top","L","12","0","0",14.3,66,13.6,9.09,4.5,3.77,8.365,6.91,0.733
"多和田　真三郎",2017,"Top","L","14","5","5",83.7,358,17.6,5.87,11.7,1.08,3.939,3.87,0.72
"十亀　剣",2017,"Top","L","18","8","5",103.7,445,15.5,7.42,8.1,0.69,3.637,3.39,0.699
"野上　亮磨",2017,"Top","L","21","9","9",122.7,497,19.3,4.43,14.9,0.66,2.947,3.82,0.721
"野田　昇吾",2017,"Top","L","29","1","0",25.7,103,16.5,9.71,6.8,0.35,3.39,2.1,0.773
"平井　克典",2017,"Top","L","35","2","0",38,157,22.3,4.46,17.8,0.71,2.897,1.89,0.696
"ファイフ",2017,"Top","L","5","1","1",21,108,10.2,12.04,-1.9,0.86,5.256,6.86,0.634
"福倉　健太郎",2017,"Top","L","9","0","0",17,78,15.4,8.97,6.4,2.65,6.57,6.35,0.722
"藤原　良平",2017,"Top","L","6","0","0",8,38,10.5,15.79,-5.3,1.12,6.548,2.25,0.778
"本田　圭佑",2017,"Top","L","5","0","0",7.7,36,13.9,16.67,-2.8,0,3.966,4.7,0.72
"牧田　和久",2017,"Top","L","53","1","3",58.7,227,14.5,1.76,12.8,0.61,2.991,1.99,0.742
"誠",2017,"Top","L","5","0","1",6,33,24.2,15.15,9.1,4.5,9.756,19.5,0.647
"増田　達至",2017,"Top","L","50","1","5",49.3,191,26.7,5.76,20.9,1.09,3.044,2.37,0.762
"南川　忠亮",2017,"Top","L","5","0","0",4.7,23,21.7,17.39,4.3,1.93,6.137,7.71,0.615
"阿部　和成",2017,"Top","M","2","0","0",2,10,10,10,0,9,16.423,13.5,0.833
"有吉　優樹",2017,"Top","M","49","2","4",49.7,204,11.8,6.37,5.4,0.54,3.708,2.72,0.768
"石川　歩",2017,"Top","M","15","3","10",89.3,394,17.3,5.33,11.9,0.91,3.483,5.14,0.669
"内　竜也",2017,"Top","M","43","5","1",42.7,185,20.5,14.05,6.5,0.84,3.907,2.74,0.761
"大谷　智久",2017,"Top","M","49","3","2",46.3,191,15.7,6.81,8.9,0.97,3.937,3.3,0.741
"大嶺　祐太",2017,"Top","M","20","2","2",30.7,142,14.8,15.49,-0.7,1.17,5.303,3.82,0.691
"唐川　侑己",2017,"Top","M","21","5","10",126.3,555,15.5,6.67,8.8,1.28,4.458,4.49,0.717
"黒沢　翔太",2017,"Top","M","2","0","0",2,12,8.3,0,8.3,4.5,9.923,13.5,0.6
"酒居　知史",2017,"Top","M","16","3","1",51.7,227,15.4,6.17,9.3,1.74,5.071,4.01,0.708
"佐々木　千隼",2017,"Top","M","12","3","7",68.3,297,15.8,13.8,2,1.05,4.913,5,0.721
"スタンリッジ",2017,"Top","M","14","4","6",77,349,14.9,10.89,4,1.05,4.806,4.32,0.699
"関谷　亮太",2017,"Top","M","5","1","4",28,133,15,9.77,5.3,0.96,4.387,4.5,0.649
"高野　圭佑",2017,"Top","M","8","0","0",10.7,60,11.7,11.67,0,0.84,5.36,11.81,0.622
"田中　靖洋",2017,"Top","M","10","0","0",10.7,39,12.8,5.13,7.7,0,2.829,2.53,0.844
"チェン・グァンユウ",2017,"Top","M","22","1","4",55.7,244,20.5,12.3,8.2,0.81,3.911,3.56,0.698
"東條　大樹",2017,"Top","M","12","0","0",17,78,21.8,14.1,7.7,0.53,3.982,6.88,0.653
"土肥　星也",2017,"Top","M","17","0","1",18.3,88,14.8,11.36,3.4,1.96,6.141,7.36,0.721
"成田　翔",2017,"Top","M","2","0","0",1.3,6,16.7,16.67,0,0,3.673,0,0.75
"西野　勇士",2017,"Top","M","4","1","3",20.7,97,12.4,11.34,1,0.87,4.616,5.23,0.667
"藤岡　貴裕",2017,"Top","M","10","0","0",8.7,53,9.4,22.64,-13.2,2.08,9.269,16.62,0.647
"二木　康太",2017,"Top","M","19","5","9",120.3,499,22.4,6.01,16.4,0.9,3.106,3.66,0.697
"益田　直也",2017,"Top","M","38","0","4",35.3,162,17.9,9.26,8.6,2.04,5.328,5.09,0.648
"松永　昂大",2017,"Top","M","45","1","3",32,135,19.3,7.41,11.9,0.28,2.642,3.38,0.704
"南　昌輝",2017,"Top","M","16","0","1",14.7,67,14.9,11.94,3,1.84,5.855,4.3,0.717
"宮﨑　敦次",2017,"Top","M","5","0","0",7,40,15,7.5,7.5,0,3.78,9,0.645
"涌井　秀章",2017,"Top","M","23","5","10",151,642,16.4,7.63,8.7,1.07,4.194,3.75,0.723
"秋吉　亮",2017,"Top","S","34","4","3",34,136,23.5,5.15,18.4,0.26,2.04,2.65,0.719
"石川　雅規",2017,"Top","S","23","4","14",123.3,540,16.3,5.19,11.1,1.31,4.123,5.11,0.676
"石山　泰稚",2017,"Top","S","59","3","6",60,255,27.1,6.27,20.8,0.75,2.406,3.45,0.673
"岩橋　慶侍",2017,"Top","S","1","0","1",6,25,28,12,16,0,2.089,0,0.867
"梅野　雄吾",2017,"Top","S","1","0","1",3,17,11.8,35.29,-23.5,3,11.923,15,0.75
"オーレンドルフ",2017,"Top","S","4","0","1",18,84,17.9,13.1,4.8,0.5,3.978,5.5,0.702
"小川　泰弘",2017,"Top","S","21","8","7",120,490,21.6,7.76,13.9,0.75,3.189,2.7,0.741
"風張　蓮",2017,"Top","S","3","0","0",4,16,18.8,6.25,12.5,2.25,5.423,6.75,0.818
"ギルメット",2017,"Top","S","25","1","1",38,160,28.1,6.88,21.2,0.24,1.844,3.55,0.686
"菊沢　竜佑",2017,"Top","S","1","0","0",2,11,18.2,18.18,0,4.5,10.423,9,0.667
"久古　健太郎",2017,"Top","S","6","0","0",1.7,14,7.1,7.14,0,5.4,13.123,27,0.455
"近藤　一樹",2017,"Top","S","46","1","3",47,199,24.6,6.53,18.1,1.53,4.136,4.98,0.736
"杉浦　稔大",2017,"Top","S","5","0","1",4.7,18,50,5.56,44.4,3.86,5.28,3.86,0.833
"館山　昌平",2017,"Top","S","2","0","1",6,31,9.7,9.68,0,4.5,10.423,12,0.682
"土肥　寛昌",2017,"Top","S","4","0","0",5,23,26.1,8.7,17.4,1.8,4.323,3.6,0.714
"中尾　輝",2017,"Top","S","1","0","1",3,19,10.5,10.53,0,3,7.923,15,0.571
"中澤　雅人",2017,"Top","S","27","0","0",25.3,107,18.7,5.61,13.1,1.07,3.594,4.26,0.692
"中島　彰吾",2017,"Top","S","2","0","0",4.7,26,11.5,3.85,7.7,5.79,10.637,13.5,0.579
"成瀬　善久",2017,"Top","S","12","0","1",16.7,70,14.3,7.14,7.1,2.16,5.743,5.4,0.765
"原　樹理",2017,"Top","S","24","3","9",117.3,499,20.6,6.81,13.8,1.38,4.159,3.91,0.708
"平井　諒",2017,"Top","S","4","0","0",2.7,19,15.8,21.05,-5.3,0,6.298,10.13,0.583
"ブキャナン",2017,"Top","S","23","6","12",148.7,628,16.7,7.96,8.8,1.09,4.194,3.51,0.716
"星　知弥",2017,"Top","S","24","4","7",110.3,494,14.4,9.92,4.5,1.14,4.726,4.73,0.716
"松岡　健一",2017,"Top","S","32","0","1",29,119,19.3,8.4,10.9,1.55,4.819,3.72,0.728
"村中　恭兵",2017,"Top","S","13","0","0",14.7,61,9.8,24.59,-14.8,0,4.968,3.07,0.897
"屋宜　照悟",2017,"Top","S","2","0","0",1,9,0,0,0,9,15.923,54,0.375
"山中　浩史",2017,"Top","S","13","2","6",75.3,333,8.7,5.11,3.6,1.31,4.848,5.14,0.709
"山本　哲哉",2017,"Top","S","28","0","1",29.7,130,6.9,8.46,-1.5,0.61,4.406,3.03,0.731
"由規",2017,"Top","S","9","3","4",49.3,209,19.1,12.92,6.2,0.55,3.734,4.38,0.705
"ルーキ",2017,"Top","S","55","4","5",54.7,227,28.6,7.49,21.1,0.66,2.429,2.8,0.705
"青柳　晃洋",2017,"Top","T","12","4","4",64.3,282,17.7,9.93,7.8,0.28,3.545,3.22,0.748
"秋山　拓巳",2017,"Top","T","21","12","5",137.3,552,20.5,2.36,18.1,0.85,2.901,3.01,0.695
"石崎　剛",2017,"Top","T","17","0","1",19,77,27.3,12.99,14.3,0,2.449,0.47,0.804
"伊藤　和雄",2017,"Top","T","9","0","0",12.7,55,18.2,7.27,10.9,0.71,3.554,4.26,0.7
"岩崎　優",2017,"Top","T","59","4","0",64,277,27.1,8.66,18.4,0.14,2.095,2.11,0.688
"岩貞　祐太",2017,"Top","T","16","4","9",87,380,21.6,10,11.6,1.34,4.429,5.28,0.717
"岩田　稔",2017,"Top","T","8","2","1",42,186,17.7,10.22,7.5,0.64,3.78,4.29,0.702
"榎田　大樹",2017,"Top","T","3","0","0",6.3,30,20,6.67,13.3,0,1.975,1.42,0.545
"小野　泰己",2017,"Top","T","14","1","7",73.7,320,18.4,10.62,7.8,0.73,3.968,4.64,0.688
"桑原　謙太朗",2017,"Top","T","61","3","2",60,240,24.6,3.75,20.8,0.3,1.989,1.5,0.735
